time,avg_stress_yy,max_disp_x,max_vonmises,top_disp_y
0.87625,-4.4110100991941,0.32909162895342,5.3191529442843,-0.262875
0.876875,-4.4141479155105,0.3293987497256,5.3226291733918,-0.2630625
0.8775,-4.417285032689,0.32970599162426,5.3261037283919,-0.26325
0.878125,-4.4204214489536,0.33001335465711,5.3295766086655,-0.2634375
0.87875,-4.42355716253,0.33032083883173,5.3330478136171,-0.263625
0.879375,-4.4266921716453,0.33062844415555,5.3365173426744,-0.2638125
0.88,-4.4298264745283,0.33093617063588,5.339985195289,-0.264
0.880625,-4.4329600694095,0.3312440182799,5.3434513709361,-0.2641875
0.88125,-4.4360929545207,0.33155198709464,5.3469158691146,-0.264375
0.881875,-4.4392251280958,0.33186007708704,5.3503786893476,-0.2645625
0.8821875,-4.4407909525037,0.33201416751984,5.3521094321565,-0.26465625
0.8825,-4.4423565983771,0.33216828824981,5.3538397553195,-0.26475
0.8828125,-4.443922065495,0.33232243927773,5.3555696587654,-0.26484375
0.883125,-4.4454873536372,0.3324766206044,5.3572991424427,-0.2649375
0.8834375,-4.4470524625837,0.33263083223063,5.3590282063018,-0.26503125
0.88375,-4.4486173921144,0.33278507415723,5.3607568502944,-0.265125
0.8840625,-4.4501821420094,0.33293934638499,5.3624850743737,-0.26521875
0.884375,-4.451746712049,0.3330936489147,5.3642128784945,-0.2653125
0.8846875,-4.4533111020135,0.33324798174714,5.3659402626131,-0.26540625
0.885,-4.4548753116833,0.33340234488308,5.3676672266873,-0.2655
0.8853125,-4.456439340839,0.33355673832328,5.3693937706763,-0.26559375
0.885625,-4.4580031892612,0.33371116206849,5.3711198945412,-0.2656875
0.8859375,-4.4595668567308,0.33386561611947,5.3728455982442,-0.26578125
0.88625,-4.4611303430285,0.33402010047695,5.3745708817494,-0.265875
0.8865625,-4.4626936479353,0.33417461514166,5.3762957450221,-0.26596875
0.886875,-4.4642567712324,0.33432916011432,5.3780201880294,-0.2660625
0.8871875,-4.465819712701,0.33448373539566,5.3797442107399,-0.26615625
0.8875,-4.4673824721225,0.33463834098637,5.3814678131236,-0.26625
0.8878125,-4.4689450492781,0.33479297688715,5.3831909951522,-0.26634375
0.888125,-4.4705074439495,0.3349476430987,5.3849137567988,-0.2664375
0.8884375,-4.4720696559185,0.3351023396217,5.3866360980382,-0.26653125
0.88875,-4.4736316849666,0.33525706645682,5.3883580188468,-0.266625
0.8890625,-4.4751935308759,0.33541182360473,5.3900795192023,-0.26671875
0.889375,-4.4767551934284,0.33556661106609,5.3918005990841,-0.2668125
0.8896875,-4.4783166724044,0.33572142884138,5.393521258424,-0.26690625
0.89,-4.4798779675897,0.33587627693158,5.3952414973025,-0.267
0.8903125,-4.4814390787648,0.33603115533717,5.396961315655,-0.26709375
0.890625,-4.4830000057124,0.33618606405876,5.398680713467,-0.2671875
0.8909375,-4.484560748215,0.33634100309699,5.400399690726,-0.26728125
0.89125,-4.4861213060552,0.33649597245245,5.4021182474207,-0.267375
0.8915625,-4.4876816790161,0.33665097212576,5.4038363835414,-0.26746875
0.891875,-4.4892418668804,0.33680600211752,5.4055540990802,-0.2675625
0.8921875,-4.4908018694313,0.3369610624283,5.4072713940305,-0.26765625
0.8925,-4.4923616864521,0.3371161530587,5.4089882683876,-0.26775
0.8928125,-4.4939213177259,0.33727127400929,5.4107047221481,-0.26784375
0.893125,-4.4954807630363,0.33742642528063,5.4124207553104,-0.2679375
0.8934375,-4.4970400221669,0.33758160687328,5.4141363678743,-0.26803125
0.89375,-4.4985990949012,0.3377368187878,5.4158515598413,-0.268125
0.8940625,-4.5001579810233,0.33789206102472,5.4175663312144,-0.26821875
0.894375,-4.5017166803169,0.33804733358459,5.4192806819985,-0.2683125
0.8946875,-4.5032751925661,0.33820263646792,5.4209946121997,-0.26840625
0.895,-4.5048335175552,0.33835796967525,5.4227081218259,-0.2685
0.8953125,-4.5063916550684,0.33851333320708,5.4244212108866,-0.26859375
0.895625,-4.5079496048903,0.33866872706391,5.4261338793929,-0.2686875
0.8959375,-4.5095073668053,0.33882415124626,5.4278461273575,-0.26878125
0.89625,-4.5110649405981,0.3389796057546,5.4295579547946,-0.268875
0.8965625,-4.5126223260537,0.33913509058942,5.4312693617202,-0.26896875
0.896875,-4.5141795229569,0.33929060575119,5.4329803481518,-0.2690625
0.8971875,-4.5157365310927,0.33944615124039,5.4346909141086,-0.26915625
0.8975,-4.5172933502465,0.33960172705747,5.4364010596112,-0.26925
0.8978125,-4.5188499802036,0.33975733320289,5.4381107846822,-0.26934375
0.898125,-4.5204064207494,0.33991296967709,5.4398200893454,-0.2694375
0.8984375,-4.5219626716695,0.34006863648051,5.4415289736266,-0.26953125
0.89859375,-4.5227407272486,0.34014648125564,5.442383248027,-0.269578125
0.89875,-4.5235187353431,0.3402243336133,5.4432374173609,-0.269625
0.89890625,-4.5242966959253,0.3403021935535,5.4440914816124,-0.269671875
0.8990625,-4.5250746089687,0.3403800610763,5.4449454407854,-0.26971875
0.89921875,-4.5258524744464,0.34045793618174,5.4457992948837,-0.269765625
0.899375,-4.5266302923318,0.34053581886987,5.4466530439113,-0.2698125
0.89953125,-4.527408062598,0.34061370914075,5.4475066878723,-0.269859375
0.8996875,-4.5281857852184,0.34069160699442,5.4483602267708,-0.26990625
0.89984375,-4.5289634601663,0.34076951243095,5.4492136606111,-0.269953125
0.9,-4.5297410874149,0.34084742545036,5.4500669893976,-0.27
0.90015625,-4.5305186669376,0.34092534605273,5.4509202131348,-0.270046875
0.9003125,-4.5312961987077,0.34100327423808,5.4517733318273,-0.27009375
0.90046875,-4.5320736826984,0.34108121000648,5.4526263454798,-0.270140625
0.900625,-4.5328511188832,0.34115915335797,5.453479254097,-0.2701875
0.90078125,-4.5336285072353,0.3412371042926,5.4543320576839,-0.270234375
0.9009375,-4.5344058477281,0.34131506281041,5.4551847562455,-0.27028125
0.90109375,-4.535183140335,0.34139302891145,5.4560373497868,-0.270328125
0.90125,-4.5359603850293,0.34147100259576,5.456889838313,-0.270375
0.90140625,-4.5367375817844,0.3415489838634,5.4577422218295,-0.270421875
0.9015625,-4.5375147305736,0.3416269727144,5.4585945003417,-0.27046875
0.90171875,-4.5382918313705,0.34170496914881,5.4594466738551,-0.270515625
0.901875,-4.5390688841483,0.34178297316668,5.4602987423753,-0.2705625
0.90203125,-4.5398458888804,0.34186098476805,5.461150705908,-0.270609375
0.9021875,-4.5406228455404,0.34193900395296,5.462002564459,-0.27065625
0.90234375,-4.5413997541015,0.34201703072145,5.4628543180343,-0.270703125
0.9025,-4.5421766145373,0.34209506507358,5.4637059666399,-0.27075
0.90265625,-4.5429534268211,0.34217310700937,5.4645575102819,-0.270796875
0.9028125,-4.5437301909265,0.34225115652887,5.4654089489666,-0.27084375
0.90296875,-4.5445069068269,0.34232921363212,5.4662602827003,-0.270890625
0.903125,-4.5452835744957,0.34240727831916,5.4671115114894,-0.2709375
0.90328125,-4.5460601939064,0.34248535059004,5.4679626353406,-0.270984375
0.9034375,-4.5468367650325,0.34256343044479,5.4688136542603,-0.27103125
0.90359375,-4.5476132878476,0.34264151788345,5.4696645682555,-0.271078125
0.90375,-4.548389762325,0.34271961290605,5.4705153773329,-0.271125
0.90390625,-4.5491661884383,0.34279771551265,5.4713660814995,-0.271171875
0.9040625,-4.5499425661611,0.34287582570327,5.4722166807624,-0.27121875
0.90421875,-4.5507188954668,0.34295394347796,5.4730671751287,-0.271265625
0.904375,-4.551495176329,0.34303206883675,5.4739175646058,-0.2713125
0.90453125,-4.5522714087213,0.34311020177967,5.4747678492009,-0.271359375
0.9046875,-4.5530475926171,0.34318834230677,5.4756180289217,-0.27140625
0.90484375,-4.5538237279901,0.34326649041808,5.4764681037755,-0.271453125
0.905,-4.5545998148138,0.34334464611363,5.4773180737703,-0.2715
0.90515625,-4.5553758530618,0.34342280939346,5.4781679389137,-0.271546875
0.9053125,-4.5561518427077,0.3435009802576,5.4790176992136,-0.27159375
0.90546875,-4.5569277837251,0.34357915870609,5.4798673546781,-0.271640625
0.905625,-4.5577036760876,0.34365734473897,5.4807169053152,-0.2716875
0.90578125,-4.5584795197688,0.34373553835625,5.4815663511332,-0.271734375
0.9059375,-4.5592553147424,0.34381373955799,5.4824156921404,-0.27178125
0.90609375,-4.5600310609819,0.3438919483442,5.4832649283452,-0.271828125
0.90625,-4.560806758461,0.34397016471493,5.4841140597561,-0.271875
0.90640625,-4.5615824071534,0.3440483886702,5.4849630863818,-0.271921875
0.9065625,-4.5623580070327,0.34412662021004,5.4858120082309,-0.27196875
0.90671875,-4.5631335580726,0.34420485933449,5.4866608253124,-0.272015625
0.906875,-4.5639090602468,0.34428310604357,5.4875095376352,-0.2720625
0.90703125,-4.5646845135273,0.34436136033722,5.4883581451628,-0.272109375
0.9071875,-4.5654599178911,0.34443962221566,5.4892066479951,-0.27215625
0.90734375,-4.5662352733102,0.34451789167882,5.4900550460963,-0.272203125
0.9075,-4.5670105797584,0.34459616872673,5.4909033394755,-0.27225
0.90765625,-4.5677858372095,0.34467445335942,5.4917515281423,-0.272296875
0.9078125,-4.568561045637,0.34475274557692,5.4925996121063,-0.27234375
0.90796875,-4.5693362050149,0.34483104537925,5.4934475913771,-0.272390625
0.908125,-4.5701113153168,0.34490935276644,5.4942954659645,-0.2724375
0.90828125,-4.5708863765164,0.34498766773852,5.4951432358785,-0.272484375
0.9084375,-4.5716613885877,0.34506599029551,5.4959909011289,-0.27253125
0.90859375,-4.5724363515042,0.34514432043744,5.496838461726,-0.272578125
0.90875,-4.5732112652399,0.34522265816433,5.4976859176799,-0.272625
0.90890625,-4.5739861297685,0.34530100347621,5.498533269001,-0.272671875
0.9090625,-4.5747609450638,0.3453793563731,5.4993805156996,-0.27271875
0.90921875,-4.5755357110997,0.34545771685503,5.5002276577863,-0.272765625
0.909375,-4.57631042785,0.34553608492202,5.5010746952718,-0.2728125
0.90953125,-4.5770850952884,0.34561446057409,5.5019216281667,-0.272859375
0.9096875,-4.5778597133889,0.34569284381127,5.5027684564819,-0.27290625
0.90984375,-4.5786342821253,0.34577123463357,5.5036151802283,-0.272953125
0.91,-4.5794088014715,0.34584963304102,5.504461799417,-0.273
0.91015625,-4.5801832714013,0.34592803903365,5.5053083140593,-0.273046875
0.9103125,-4.5809576918886,0.34600645261146,5.5061547241662,-0.27309375
0.91046875,-4.5817320629073,0.34608487377449,5.5070010297492,-0.273140625
0.910625,-4.5825063844313,0.34616330252274,5.5078472308199,-0.2731875
0.91078125,-4.5832806564345,0.34624173885625,5.5086933273897,-0.273234375
0.9109375,-4.5840548788909,0.34632018277504,5.5095393194703,-0.27328125
0.91109375,-4.5848290517743,0.34639863427911,5.5103852070737,-0.273328125
0.91125,-4.5856031750588,0.34647709336849,5.5112309902116,-0.273375
0.91140625,-4.5863772487181,0.34655556004319,5.512076668896,-0.273421875
0.9115625,-4.5871512727264,0.34663403430324,5.5129222431392,-0.27346875
0.91171875,-4.5879252470575,0.34671251614866,5.5137677129533,-0.273515625
0.911875,-4.5886991716855,0.34679100557945,5.5146130783506,-0.2735625
0.91203125,-4.5894730465843,0.34686950259563,5.5154583393436,-0.273609375
0.9121875,-4.5902468717279,0.34694800719723,5.5163034959448,-0.27365625
0.91234375,-4.5910206470903,0.34702651938426,5.517148548167,-0.273703125
0.9125,-4.5917943726456,0.34710503915672,5.5179934960227,-0.27375
0.91265625,-4.5925680483677,0.34718356651464,5.518838339525,-0.273796875
0.9128125,-4.5933416742307,0.34726210145804,5.5196830786867,-0.27384375
0.91296875,-4.5941152502086,0.34734064398692,5.520527713521,-0.273890625
0.913125,-4.5948887762756,0.3474191941013,5.521372244041,-0.2739375
0.91328125,-4.5956622524055,0.34749775180119,5.52221667026,-0.273984375
0.9134375,-4.5964356785726,0.34757631708661,5.5230609921915,-0.27403125
0.91359375,-4.5972090547509,0.34765488995757,5.5239052098488,-0.274078125
0.91375,-4.5979823809145,0.34773347041407,5.5247493232458,-0.274125
0.91390625,-4.5987556570374,0.34781205845614,5.5255933323959,-0.274171875
0.9140625,-4.5995288830939,0.34789065408378,5.5264372373132,-0.27421875
0.91421875,-4.6003020590579,0.34796925729701,5.5272810380115,-0.274265625
0.914375,-4.6010751849038,0.34804786809583,5.5281247345048,-0.2743125
0.91453125,-4.6018482606054,0.34812648648025,5.5289683268074,-0.274359375
0.9146875,-4.6026212861372,0.34820511245029,5.5298118149334,-0.27440625
0.91484375,-4.6033942614731,0.34828374600596,5.5306551988973,-0.274453125
0.915,-4.6041671865873,0.34836238714726,5.5314984787135,-0.2745
0.91515625,-4.6049400614541,0.3484410358742,5.5323416543965,-0.274546875
0.9153125,-4.6057128860477,0.34851969218678,5.5331847259611,-0.27459375
0.91546875,-4.6064856603421,0.34859835608503,5.5340276934221,-0.274640625
0.915546875,-4.6068720289625,0.34863769087935,5.5344491354798,-0.2746640625
0.915625,-4.6072583849975,0.34867702757003,5.5348705514885,-0.2746875
0.915703125,-4.6076447284451,0.34871636615713,5.5352919414789,-0.2747109375
0.91578125,-4.6080310593019,0.34875570664066,5.5357133054526,-0.274734375
0.915859375,-4.6084173775648,0.3487950490206,5.5361346434116,-0.2747578125
0.9159375,-4.6088036832287,0.34883439329691,5.5365559553081,-0.27478125
0.916015625,-4.6091899762941,0.3488737394697,5.5369772412433,-0.2748046875
0.91609375,-4.6095762567559,0.34891308753892,5.5373985011696,-0.274828125
0.916171875,-4.6099625246109,0.34895243750457,5.5378197350888,-0.2748515625
0.91625,-4.6103487798559,0.34899178936664,5.5382409430028,-0.274875
0.916328125,-4.6107350224877,0.34903114312513,5.5386621249137,-0.2748984375
0.91640625,-4.6111212525029,0.34907049878006,5.5390832808234,-0.274921875
0.916484375,-4.6115074698986,0.34910985633141,5.5395044107337,-0.2749453125
0.9165625,-4.6118936746713,0.34914921577919,5.5399255146467,-0.27496875
0.916640625,-4.6122798668179,0.3491885771234,5.5403465925643,-0.2749921875
0.91671875,-4.6126660463352,0.34922794036405,5.5407676444884,-0.275015625
0.916796875,-4.6130522132199,0.34926730550112,5.5411886704212,-0.2750390625
0.916875,-4.613438367469,0.34930667253462,5.5416096703644,-0.2750625
0.916953125,-4.613824509079,0.34934604146456,5.5420306443202,-0.2750859375
0.91703125,-4.6142106380469,0.34938541229092,5.5424515922905,-0.275109375
0.917109375,-4.6145967543694,0.34942478501372,5.5428725142773,-0.2751328125
0.9171875,-4.6149828580433,0.34946415963295,5.5432934102826,-0.27515625
0.917265625,-4.6153689490654,0.34950353614862,5.5437142803085,-0.2751796875
0.91734375,-4.6157550274325,0.34954291456072,5.5441351243569,-0.275203125
0.917421875,-4.6161410931414,0.34958229486925,5.54455594243,-0.2752265625
0.9175,-4.6165271461888,0.34962167707422,5.5449767345296,-0.27525
0.917578125,-4.6169131865716,0.34966106117562,5.5453975006579,-0.2752734375
0.91765625,-4.6172992142866,0.34970044717346,5.5458182408169,-0.275296875
0.917734375,-4.6176852293305,0.34973983506773,5.5462389550087,-0.2753203125
0.9178125,-4.6180712317001,0.34977922485844,5.5466596432353,-0.27534375
0.917890625,-4.6184572213923,0.34981861654558,5.5470803054989,-0.2753671875
0.91796875,-4.6188431984038,0.34985801012916,5.5475009418014,-0.275390625
0.918046875,-4.6192291627315,0.34989740560917,5.5479215521449,-0.2754140625
0.918125,-4.619615114372,0.34993680298562,5.5483421365316,-0.2754375
0.918203125,-4.6200010533223,0.34997620225851,5.5487626949636,-0.2754609375
0.91828125,-4.6203869795792,0.35001560342784,5.5491832274428,-0.275484375
0.918359375,-4.6207728931393,0.3500550064936,5.5496037339716,-0.2755078125
0.9184375,-4.6211587939996,0.35009441145579,5.5500242145519,-0.27553125
0.918515625,-4.6215446821568,0.35013381831443,5.5504446691859,-0.2755546875
0.91859375,-4.6219305576077,0.3501732270695,5.5508650978757,-0.275578125
0.918671875,-4.6223164203491,0.350212637721,5.5512855006235,-0.2756015625
0.91875,-4.6227022703778,0.35025205026895,5.5517058774314,-0.275625
0.918828125,-4.6230881076907,0.35029146471332,5.5521262283015,-0.2756484375
0.91890625,-4.6234739322845,0.35033088105414,5.5525465532361,-0.275671875
0.918984375,-4.6238597441561,0.35037029929139,5.5529668522372,-0.2756953125
0.9190625,-4.6242455433021,0.35040971942508,5.5533871253071,-0.27571875
0.919140625,-4.6246313297195,0.3504491414552,5.5538073724478,-0.2757421875
0.91921875,-4.6250171034051,0.35048856538176,5.5542275936617,-0.275765625
0.919296875,-4.6254028643556,0.35052799120476,5.5546477889509,-0.2757890625
0.919375,-4.6257886125679,0.35056741892419,5.5550679583176,-0.2758125
0.919453125,-4.6261743480388,0.35060684854006,5.5554881017639,-0.2758359375
0.91953125,-4.626560070765,0.35064628005236,5.5559082192922,-0.275859375
0.919609375,-4.6269457807434,0.35068571346109,5.5563283109046,-0.2758828125
0.9196875,-4.6273314779708,0.35072514876626,5.5567483766034,-0.27590625
0.919765625,-4.627717162444,0.35076458596786,5.5571684163907,-0.2759296875
0.91984375,-4.6281028341598,0.3508040250659,5.5575884302688,-0.275953125
0.919921875,-4.6284884931151,0.35084346606037,5.55800841824,-0.2759765625
0.92,-4.6288741393066,0.35088290895127,5.5584283803065,-0.276
0.920078125,-4.6292597727311,0.35092235373861,5.5588483164706,-0.2760234375
0.92015625,-4.6296453933855,0.35096180042238,5.5592682267346,-0.276046875
0.920234375,-4.6300310012666,0.35100124900257,5.5596881111006,-0.2760703125
0.9203125,-4.6304165963712,0.3510406994792,5.560107969571,-0.27609375
0.920390625,-4.6308021786961,0.35108015185226,5.5605278021482,-0.2761171875
0.92046875,-4.6311877482381,0.35111960612175,5.5609476088342,-0.276140625
0.920546875,-4.6315733049941,0.35115906228767,5.5613673896316,-0.2761640625
0.920625,-4.6319588489608,0.35119852035002,5.5617871445425,-0.2761875
0.920703125,-4.6323443801351,0.3512379803088,5.5622068735693,-0.2762109375
0.92078125,-4.6327298985138,0.351277442164,5.5626265767143,-0.276234375
0.920859375,-4.6331154040937,0.35131690591563,5.5630462539798,-0.2762578125
0.9209375,-4.6335008968716,0.35135637156369,5.5634659053682,-0.27628125
0.921015625,-4.6338863768444,0.35139583910817,5.5638855308818,-0.2763046875
0.92109375,-4.6342718440088,0.35143530854908,5.564305130523,-0.276328125
0.921171875,-4.6346572983618,0.35147477988641,5.564724704294,-0.2763515625
0.92125,-4.6350427399001,0.35151425312016,5.5651442521974,-0.276375
0.921328125,-4.6354281686205,0.35155372825034,5.5655637742353,-0.2763984375
0.92140625,-4.6358135845199,0.35159320527694,5.5659832704103,-0.276421875
0.921484375,-4.636198987595,0.35163268419996,5.5664027407247,-0.2764453125
0.9215625,-4.6365843778428,0.3516721650194,5.5668221851808,-0.27646875
0.921640625,-4.63696975526,0.35171164773526,5.5672416037811,-0.2764921875
0.92171875,-4.6373551198435,0.35175113234754,5.567660996528,-0.276515625
0.921796875,-4.6377404715901,0.35179061885623,5.5680803634238,-0.2765390625
0.921875,-4.6381258104966,0.35183010726135,5.5684997044711,-0.2765625
0.921953125,-4.6385111365599,0.35186959756287,5.5689190196721,-0.2765859375
0.92203125,-4.6388964497767,0.35190908976081,5.5693383090295,-0.276609375
0.922109375,-4.6392817501439,0.35194858385517,5.5697575725454,-0.2766328125
0.9221875,-4.6396670376584,0.35198807984594,5.5701768102226,-0.27665625
0.922265625,-4.640052312317,0.35202757773312,5.5705960220632,-0.2766796875
0.92234375,-4.6404375741164,0.35206707751671,5.57101520807,-0.276703125
0.922421875,-4.6408228230536,0.35210657919671,5.5714343682452,-0.2767265625
0.9225,-4.6412080591253,0.35214608277311,5.5718535025913,-0.27675
0.922578125,-4.6415932823284,0.35218558824593,5.5722726111109,-0.2767734375
0.92265625,-4.6419784926598,0.35222509561515,5.5726916938064,-0.276796875
0.922734375,-4.6423636901162,0.35226460488078,5.5731107506804,-0.2768203125
0.9228125,-4.6427488746945,0.3523041160428,5.5735297817352,-0.27684375
0.922890625,-4.6431340463916,0.35234362910124,5.5739487869734,-0.2768671875
0.92296875,-4.6435192052042,0.35238314405607,5.5743677663976,-0.276890625
0.923046875,-4.6439043511293,0.3524226609073,5.5747867200102,-0.2769140625
0.923125,-4.6442894841636,0.35246217965493,5.5752056478137,-0.2769375
0.923203125,-4.6446746043039,0.35250170029896,5.5756245498108,-0.2769609375
0.92328125,-4.6450597115473,0.35254122283939,5.5760434260039,-0.276984375
0.923359375,-4.6454448058903,0.35258074727621,5.5764622763955,-0.2770078125
0.9234375,-4.64582988733,0.35262027360942,5.5768811009883,-0.27703125
0.923515625,-4.6462149558631,0.35265980183903,5.5772998997847,-0.2770546875
0.92359375,-4.6466000114866,0.35269933196502,5.5777186727874,-0.277078125
0.923671875,-4.6469850541971,0.35273886398741,5.578137419999,-0.2771015625
0.92375,-4.6473700839916,0.35277839790618,5.5785561414219,-0.277125
0.923828125,-4.647755100867,0.35281793372134,5.5789748370588,-0.2771484375
0.92390625,-4.64814010482,0.35285747143288,5.5793935069123,-0.277171875
0.923984375,-4.6485250958475,0.35289701104081,5.579812150985,-0.2771953125
0.9240625,-4.6489100739464,0.35293655254512,5.5802307692794,-0.27721875
0.924140625,-4.6492950391134,0.35297609594581,5.5806493617982,-0.2772421875
0.92421875,-4.6496799913456,0.35301564124288,5.5810679285441,-0.277265625
0.924296875,-4.6500649306396,0.35305518843632,5.5814864695196,-0.2772890625
0.924375,-4.6504498569923,0.35309473752614,5.5819049847274,-0.2773125
0.924453125,-4.6508347704007,0.35313428851234,5.5823234741701,-0.2773359375
0.92453125,-4.6512196708615,0.3531738413949,5.5827419378503,-0.277359375
0.924609375,-4.6516045583716,0.35321339617384,5.5831603757708,-0.2773828125
0.9246875,-4.6519894329278,0.35325295284915,5.5835787879341,-0.27740625
0.924765625,-4.6523742945255,0.35329251142079,5.5839971743008,-0.2774296875
0.92484375,-4.6527591431645,0.35333207188883,5.5844155349578,-0.277453125
0.924921875,-4.6531439788403,0.35337163425323,5.5848338698657,-0.2774765625
0.925,-4.6535288015497,0.353411198514,5.5852521790272,-0.2775
